,Unnamed: 0,no2_aemv,no2_wemv,ox_aemv,ox_wemv,temperature,humidity,pressure,pm_10,pm_2_5,pm_1_0,co,o3_ug/m3,no2_ug/m3,no2pluso3_ug/m3
421,2022-04-10 00:00:00,228.0,232.0,233.0,234.0,18.319445,58.775906,1001.4075,39.0,23.0,10.0,928.8254261211944,-130.79071218125426,117.21350131661316,-7.540628390481174
422,2022-04-10 01:00:00,228.0,230.5,233.0,234.0,16.796666000000002,60.042263,1001.10886,33.5,20.0,9.0,492.10772468822415,-107.76558453569211,111.38976650489316,3.4984169035764268
423,2022-04-10 02:00:00,228.0,230.0,232.0,233.0,16.099165,58.674423,1001.093,22.0,13.0,5.0,373.1810204477214,-109.56958620222709,111.51353050618854,1.943129084899681
424,2022-04-10 03:00:00,229.0,232.0,233.0,235.0,16.631113,56.9467925,1001.00622,30.5,19.0,8.0,480.09758225755496,-117.34836027450784,117.85010609655596,0.2724422233597963
425,2022-04-10 04:00:00,229.0,231.0,233.0,233.0,17.069166,54.335857,1000.7757,29.0,18.0,7.0,464.8748639065311,-118.53399462221056,111.10785722772611,-7.426137394484442
426,2022-04-10 05:00:00,229.0,226.0,233.0,233.0,18.4095795,40.1384565,1000.95265,18.5,11.0,4.0,293.04086105866963,-70.97719017085137,74.84278873206742,3.864022606230424
427,2022-04-10 06:00:00,228.0,229.0,232.0,233.0,18.825275,39.86423,1000.46265,17.0,10.0,4.0,397.1470752879425,-89.56617748473887,103.9015397303368,14.407635714450066
428,2022-04-10 07:00:00,228.0,230.0,232.0,234.0,19.4298585,40.2396375,1000.41255,22.0,13.0,5.0,499.0571604121958,-98.74424652290628,110.08654553023725,9.651173021854582
429,2022-04-10 08:00:00,227.0,231.0,230.0,238.0,18.982504,52.207275,1000.7218,32.0,19.0,8.0,425.6210405214528,-86.48641789374894,123.38129102414888,32.78573636957596
430,2022-04-10 09:00:00,230.5,227.0,234.5,236.5,22.517639,36.8199875,1000.250115,25.0,15.0,6.5,536.4721789784425,-72.90906502712585,67.3215607291711,5.311367061362503
431,2022-04-10 10:00:00,228.0,224.0,231.0,236.0,22.764997,35.754257,999.24036,19.0,12.0,5.0,402.9361113312705,-27.9550284490581,83.16653916396024,43.26284639441031
432,2022-04-10 11:00:00,227.5,219.0,231.0,232.0,24.284028,28.670913,998.624875,9.5,5.5,2.0,334.2097295856936,-6.744240324053383,41.43082203057957,35.78444910132837
433,2022-04-10 12:00:00,225.0,230.0,228.0,243.0,20.937222,49.048203,999.07745,19.0,11.0,5.0,443.00663395558126,-47.43505161275987,135.72846595148553,92.1582894670727
434,2022-04-10 13:00:00,227.0,237.5,227.5,244.0,15.8073595,79.355155,1000.1538,31.0,18.5,7.0,396.54478247001134,-81.07757094892708,164.31840256910425,85.91668975933388
435,2022-04-10 14:00:00,228.0,233.0,228.0,235.0,12.067779,83.10615,1000.3301,16.0,9.0,4.0,255.4979464028698,-80.45906531198736,139.59770154162365,58.82524145558956
436,2022-04-10 15:00:00,228.0,230.0,232.0,238.0,12.0865275,71.015068,1001.89405,3.0,2.0,0.0,242.5541604896073,-79.34339876502602,113.0792851278329,33.73468462190944
437,2022-04-10 16:00:00,229.0,229.0,233.0,237.0,12.01639,64.39144,1001.56177,5.0,3.0,1.0,220.12812864219487,-75.48680307569502,106.47145853393258,30.687595780247435
438,2022-04-10 17:00:00,227.0,228.0,231.0,236.0,10.294583,67.629993,1002.64395,7.0,4.0,1.0,212.94345644264283,-81.22450170818558,107.31154047361748,26.015265358776738
439,2022-04-10 18:00:00,228.0,229.0,232.0,236.0,10.250832,63.55352,1003.3523,8.0,5.0,1.0,221.8962148207618,-76.46179405009421,107.35957926259016,27.763790413483065
440,2022-04-10 19:00:00,228.0,227.0,232.0,236.0,10.645696,57.0434705,1004.22535,15.0,8.5,3.5,210.3730618824971,-63.100953686172616,93.96455720478905,31.014648831085708
441,2022-04-10 20:00:00,227.0,227.0,231.0,237.0,10.584722,55.272568,1004.8317,34.0,20.0,8.0,198.12241452013225,-56.89151920024181,100.68971098630936,43.80353146652235
442,2022-04-10 21:00:00,227.0,227.0,231.0,237.0,10.47805525,56.160998000000006,1005.6142,46.0,28.0,11.5,197.7396475610226,-56.94767764989688,100.79856394495827,43.83695844216083
443,2022-04-10 22:00:00,227.0,228.0,231.0,237.0,10.401113,56.305584,1005.9556,51.0,30.0,12.0,197.26380838181692,-66.97299485861882,107.554668041103,40.585393025182015
444,2022-04-10 23:00:00,227.0,227.0,231.0,237.0,10.5033325,53.7626155,1006.1806,50.5,30.5,12.0,188.85627079481625,-56.97555624284296,100.84790962944862,43.87235338660568
445,2022-04-11 00:00:00,227.0,227.0,231.0,237.0,10.618053,50.517036,1006.2158,39.0,23.0,9.0,178.01529823572315,-56.959091780073045,100.81201337992124,43.85673726773613
446,2022-04-11 01:00:00,227.0,227.0,231.0,237.0,10.67389,48.6202395,1006.45592,39.0,24.0,9.5,173.87397511994084,-56.95265909995547,100.81243215549188,43.86341910796497
447,2022-04-11 02:00:00,227.0,227.0,231.0,237.0,10.6230545,49.10235,1007.14594,41.0,25.0,10.0,171.0304780182791,-57.00842896133786,100.90609501916065,43.89766605782278
448,2022-04-11 03:00:00,227.0,227.5,231.0,238.0,10.52124975,49.8705635,1008.01672,40.0,24.0,10.0,179.01859465827746,-60.6804705013258,107.76708605448148,47.10481266097199
449,2022-04-11 04:00:00,227.0,228.0,231.0,238.0,10.659445,48.82609,1008.9833,40.0,24.0,10.0,209.68977494996005,-60.69919646949695,107.81487367544683,47.1075829289994
450,2022-04-11 05:00:00,227.0,228.0,231.0,237.0,10.640974,48.2790395,1010.1487,36.5,22.0,9.0,220.6570879020786,-63.986023883562105,107.89288218758814,42.38387416292845
451,2022-04-11 06:00:00,228.0,228.0,232.0,237.0,11.256665,45.710747,1011.2913,36.0,22.0,9.0,257.94019429317973,-66.75416281378097,101.09289691665904,40.74131962738619
452,2022-04-11 07:00:00,227.5,227.0,232.0,236.0,11.990418,42.7017005,1011.601665,34.0,21.0,9.0,235.64432527075127,-63.422113254064726,100.67249607228952,37.45714799357884
453,2022-04-11 08:00:00,228.0,227.0,232.0,236.0,13.622499,37.039875,1012.4146,33.0,20.0,8.0,216.73860181128927,-52.82222415330636,93.68821960727642,37.38564458827961
454,2022-04-11 09:00:00,227.0,225.5,231.0,235.0,15.1423625,34.628460000000004,1013.09675,27.0,17.0,7.0,252.2083037778438,-46.14794715879631,86.61195593190219,37.37685767645701
455,2022-04-11 10:00:00,226.0,224.0,230.0,236.0,15.616945,33.323513,1013.5792,24.0,14.0,6.0,229.24880400094617,-39.76403421024221,86.50669587282859,46.76058221439192
456,2022-04-11 11:00:00,226.0,226.0,230.0,237.0,16.165972,31.349677,1013.56173,21.0,13.0,5.5,240.8946574815997,-33.52935124636833,89.66208373649751,56.123803359721705
457,2022-04-11 12:00:00,227.0,225.0,231.0,238.0,17.361944,28.792154,1013.4911,19.0,12.0,5.0,301.7730112031549,-39.8795682688897,92.57038026083544,49.61850998960671
458,2022-04-11 13:00:00,225.5,225.0,229.5,237.0,17.434444,27.5638425,1013.2046,16.5,10.0,4.0,275.0095631838725,-36.81752713255013,95.7832371386172,60.53542110909415
459,2022-04-11 14:00:00,226.0,226.0,230.0,239.0,17.6375,26.655518,1013.23267,15.0,9.0,4.0,241.87115480864944,-31.134597952561485,99.06430376058076,68.41824480574174
460,2022-04-11 15:00:00,226.0,226.0,230.0,238.5,17.59111,25.274495,1013.23087,14.0,9.0,4.0,261.8387934807257,-30.539595422270573,99.01510729745006,66.76472635688444
461,2022-04-11 16:00:00,226.0,226.0,229.0,239.0,17.300556,23.900229,1013.7536,12.0,7.0,3.0,229.35322766267024,-24.476697963925474,99.25124509722994,74.77048131695108
462,2022-04-11 17:00:00,225.0,226.0,229.0,239.0,16.435276,25.473171,1014.5278,13.0,8.0,3.0,238.32286387739316,-34.44582372063876,106.2430203097596,71.75531052159229
463,2022-04-11 18:00:00,225.0,228.0,229.0,239.0,15.273891,26.580458,1015.392,15.0,9.0,4.0,246.7442650097984,-44.57138943273685,113.50541215842044,68.79413631343192
464,2022-04-11 19:00:00,226.0,228.0,230.0,240.0,14.4358355,27.9470615,1016.022,15.0,9.0,4.0,235.12861041163887,-47.91212328732264,113.8675658077262,65.95400569650587
465,2022-04-11 20:00:00,226.0,228.0,230.0,239.0,14.2102785,29.055529,1016.7258,21.0,13.0,6.0,222.80022982955248,-54.33818759292987,114.00307234804808,59.63870274889927
466,2022-04-11 21:00:00,226.0,228.0,230.0,239.0,13.21930525,31.871257,1017.432265,25.5,16.0,7.0,252.16549467946348,-57.777190863825695,114.56106086763842,58.1912880505374
467,2022-04-11 22:00:00,226.0,228.0,230.0,238.0,12.805832,32.11043,1017.8483,26.0,16.0,7.0,241.07580231473028,-61.1400186241246,114.68125659766233,53.54107561664092
468,2022-04-11 23:00:00,226.0,228.0,230.0,239.0,11.965417,33.83922,1018.0406,21.0,13.0,5.5,206.9177422778492,-54.92877251404518,115.0443040327018,60.17388891611557
469,2022-04-12 00:00:00,226.0,227.0,230.0,239.0,11.738056,32.909775,1017.85474,17.0,10.0,4.0,189.09767130777803,-44.86169002588979,108.39658139361994,63.51172370878518
470,2022-04-12 01:00:00,226.0,227.0,230.0,239.0,11.44625025,32.451918000000006,1017.66482,18.0,11.0,4.0,177.7481978032122,-46.49184553851532,108.45536750591894,61.93743187410631
471,2022-04-12 02:00:00,226.0,228.0,230.0,239.0,10.702223,34.503716,1017.8069,19.0,11.0,5.0,178.86810020298614,-55.10760664967477,115.54161273336756,60.43771773599553
472,2022-04-12 03:00:00,226.0,230.0,231.0,238.5,10.3198605,36.8549,1017.893825,23.0,13.5,6.0,287.65090446757245,-83.45771387573225,125.96426834659157,42.57488344959288
473,2022-04-12 04:00:00,226.0,233.0,231.0,237.0,9.622778,39.58667,1018.227,28.0,17.0,7.0,469.6778644019239,-130.2410228461455,150.15118335814,19.917689722618974
474,2022-04-12 05:00:00,228.5,235.0,233.0,239.0,9.798333,40.6959085,1018.5806,42.0,26.5,11.5,854.910691481286,-130.9015584649945,146.69639136678737,17.016173086395753
475,2022-04-12 06:00:00,229.0,229.0,233.0,238.0,12.334722,34.08564,1019.1229,20.0,12.0,5.0,313.95562379488314,-70.25649081069406,101.49113125665468,31.22537978566099
476,2022-04-12 07:00:00,228.0,227.0,232.0,238.0,13.4515275,32.4576135,1019.06585,18.0,11.0,4.0,268.4468519472955,-60.37400851353994,97.82773156812556,37.39197028131025
477,2022-04-12 08:00:00,229.0,231.0,233.0,238.0,14.241109,35.56296,1019.04675,52.0,32.0,14.0,412.9260505568784,-83.37290781353127,114.60153173578856,30.8742772079076
478,2022-04-12 09:00:00,229.0,226.5,233.0,237.5,16.700834999999998,26.9774035,1018.661725,22.0,13.5,5.5,282.9131470526314,-56.14244829326611,89.87096128151552,35.690719324775735
479,2022-04-12 10:00:00,227.0,225.0,232.0,238.0,18.05139,24.057047,1017.6667,13.0,8.0,3.0,267.92345816104057,-45.863504508891694,86.02686828389169,43.29359554465639
480,2022-04-12 11:00:00,228.0,225.0,231.5,238.0,19.050833500000003,23.895996,1016.972625,13.0,8.0,3.0,327.07377080557967,-29.819003851539183,82.55064547959066,54.25483181156943
481,2022-04-12 12:00:00,226.0,229.0,230.0,243.0,17.581945,30.483425,1016.302,19.0,12.0,5.0,321.65964009606154,-28.78394716160727,119.28319400747768,84.314679860383
482,2022-04-12 13:00:00,227.0,229.0,231.0,244.0,18.1976395,28.968519,1015.461515,22.0,13.5,5.5,368.7894294548229,-34.450508821540694,115.50906820786736,79.09175236538552
483,2022-04-12 14:00:00,226.0,230.0,230.0,246.0,17.832775,32.695286,1014.4464,19.0,12.0,5.0,291.2948552860001,-29.09996289765725,125.42541918334418,99.6169992452482
484,2022-04-12 15:00:00,226.5,232.0,230.5,247.5,17.1391665,42.43293,1014.115335,19.5,12.0,5.0,373.2215957009751,-41.11690562415068,142.2861761613874,93.4795605531119
485,2022-04-12 16:00:00,226.0,232.0,231.0,247.0,16.173056,45.284885,1014.00226,20.0,12.0,5.0,362.6320730952125,-52.54588703786794,139.49801665223146,87.33215111918518
486,2022-04-12 17:00:00,226.5,232.0,231.0,245.0,15.7909725,46.1248095,1014.05755,19.5,12.0,4.5,344.0157106592696,-58.55687542672687,133.0808324398314,80.97073934057016
487,2022-04-12 18:00:00,226.0,230.0,231.0,243.0,14.688334,45.520996,1014.6097,21.0,13.0,5.0,368.3933198417931,-58.12682267971141,127.00263403619662,68.834944268864
488,2022-04-12 19:00:00,226.5,233.0,231.0,241.5,13.5986115,50.1519215,1015.2329,26.0,15.5,6.0,436.6370079577832,-101.52481898081568,148.10039350692742,48.10777022581263
489,2022-04-12 20:00:00,227.0,232.0,232.0,241.0,12.549999,52.12093,1015.53876,21.0,13.0,5.0,359.30342176777384,-91.14886352569802,134.75820094026196,43.60933741456394
490,2022-04-12 21:00:00,227.0,231.0,232.0,240.5,12.2484715,52.1794985,1015.9503,21.5,13.0,5.5,335.71473216861096,-87.70008276484393,128.24097576921002,43.66092816349681
491,2022-04-12 22:00:00,227.0,231.0,232.0,242.0,12.301107,52.27672,1015.9608,15.0,9.0,4.0,287.8597196309651,-74.76424689707692,128.153501222636,53.38982217489841
492,2022-04-12 23:00:00,227.0,230.0,232.0,242.0,11.9766675,54.4208835,1016.018925,15.0,9.0,4.0,274.3121927943188,-71.32520812979357,121.69939146223676,53.44963994726087
493,2022-04-13 00:00:00,227.0,230.0,232.0,240.0,11.481945,55.893852,1015.78723,17.0,11.0,4.0,270.56160775869216,-71.38961964825933,121.74895233051438,50.39647131135351
494,2022-04-13 01:00:00,227.0,230.0,232.0,238.0,11.078887,56.9912665,1015.6543,20.5,12.5,5.0,265.3790705044613,-84.20012757180297,118.5077712930279,31.187774436804556
495,2022-04-13 02:00:00,227.0,230.0,232.0,237.0,9.932778,63.95079,1015.6416,26.0,15.0,6.0,293.7678648793112,-97.57116041665952,122.49891582423768,24.633678621369
496,2022-04-13 03:00:00,227.0,232.5,232.0,237.5,9.5679165,65.42645999999999,1015.73944,32.0,19.5,8.0,337.6254271951261,-119.92797441094676,139.59838520004428,16.45370781810896
497,2022-04-13 04:00:00,228.0,234.0,233.0,237.0,9.67833,66.051216,1015.9128,47.0,28.0,12.0,531.2800847702481,-133.87754476314856,142.89695681768225,9.600865011691525
498,2022-04-13 05:00:00,229.5,236.0,235.0,239.0,10.173473,66.638415,1016.300735,71.0,43.5,19.0,1191.2623815880045,-145.7441809653751,142.86537060450252,1.652525933971063
499,2022-04-13 06:00:00,229.0,231.0,235.0,237.0,11.655277,69.0979,1016.83386,71.0,43.0,18.0,519.7363879831405,-125.77263657787236,115.12153498636324,-7.84033808035602
