,co_μg/m3 (Kastom),NO2_ppb (Kastom)
2022-05-13 22:00:00,380.8365152900384,61.64383561643836
2022-05-13 23:00:00,403.46167831876704,68.4931506849315
2022-05-14 00:00:00,559.549442078983,68.4931506849315
2022-05-14 01:00:00,452.56061308907385,61.64383561643836
2022-05-14 02:00:00,426.7505555619417,61.64383561643836
2022-05-14 03:00:00,511.3297434259972,70.20547945205479
2022-05-14 04:00:00,543.9400013673624,71.91780821917808
2022-05-14 05:00:00,471.47323935432746,61.64383561643836
2022-05-14 06:00:00,399.6811559409163,61.64383561643836
2022-05-14 07:00:00,301.7642181110532,54.79452054794521
2022-05-14 08:00:00,333.09717846430385,51.36986301369864
2022-05-14 09:00:00,338.6861204039941,51.36986301369864
2022-05-14 10:00:00,381.9613342894909,47.945205479452056
2022-05-14 11:00:00,350.63683975659126,58.21917808219178
2022-05-14 12:00:00,382.4761976955989,54.79452054794521
2022-05-14 13:00:00,324.39162791724607,53.08219178082192
2022-05-14 14:00:00,335.77984300543795,54.79452054794521
2022-05-14 15:00:00,407.87461890943854,101.02739726027396
2022-05-14 16:00:00,861.1129168085902,102.73972602739728
2022-05-14 17:00:00,715.9839878819471,83.9041095890411
2022-05-14 18:00:00,684.8730359263319,78.76712328767124
2022-05-14 19:00:00,483.22052848506337,65.06849315068493
2022-05-14 20:00:00,982.5026543260572,71.91780821917808
2022-05-14 21:00:00,1088.47548499519,71.91780821917808
2022-05-14 22:00:00,1005.7384591137636,68.4931506849315
2022-05-14 23:00:00,856.6914490606255,65.06849315068493
2022-05-15 00:00:00,759.59249539862,65.06849315068493
2022-05-15 01:00:00,631.8896420270703,61.64383561643836
2022-05-15 02:00:00,562.9819420669486,61.64383561643836
2022-05-15 03:00:00,583.6694682366483,58.21917808219178
2022-05-15 04:00:00,594.2568762888952,58.21917808219178
2022-05-15 05:00:00,867.2829627125127,54.79452054794521
2022-05-15 06:00:00,394.58679882957887,34.24657534246575
2022-05-15 07:00:00,280.77404388968944,23.972602739726028
2022-05-15 08:00:00,294.8642704929461,23.972602739726028
2022-05-15 09:00:00,397.0391387056495,39.38356164383562
2022-05-15 10:00:00,448.6569183610508,44.52054794520548
2022-05-15 11:00:00,479.1482862242622,44.52054794520548
2022-05-15 12:00:00,476.5485724048962,23.287671232876715
2022-05-15 13:00:00,425.18894585135456,37.67123287671233
2022-05-15 14:00:00,408.1984220823553,41.09589041095891
2022-05-15 15:00:00,531.9157954985235,68.4931506849315
2022-05-15 16:00:00,482.69279065366726,68.4931506849315
2022-05-15 17:00:00,486.1808557024072,68.4931506849315
2022-05-15 18:00:00,491.4324797216922,71.91780821917808
2022-05-15 19:00:00,747.6926425047868,85.6164383561644
2022-05-15 20:00:00,1038.0551038106532,89.04109589041096
2022-05-15 21:00:00,504.83365135478925,68.4931506849315
2022-05-15 22:00:00,676.4478959596311,78.76712328767124
2022-05-15 23:00:00,735.0606296623596,77.05479452054794
2022-05-16 00:00:00,528.6573597967581,68.4931506849315
2022-05-16 01:00:00,551.0208832847748,65.06849315068493
2022-05-16 02:00:00,464.0112520434879,61.64383561643836
2022-05-16 03:00:00,472.8134295366758,65.06849315068493
2022-05-16 04:00:00,739.7640370475672,65.06849315068493
2022-05-16 05:00:00,606.9342239457397,59.93150684931507
2022-05-16 06:00:00,643.0686230012229,58.21917808219178
2022-05-16 07:00:00,588.3794991504042,51.36986301369864
2022-05-16 08:00:00,554.6429629082982,47.945205479452056
2022-05-16 09:00:00,501.48076030639584,41.09589041095891
2022-05-16 10:00:00,453.2618462771922,37.67123287671233
2022-05-16 11:00:00,481.60439298958016,39.38356164383562
2022-05-16 12:00:00,507.538402681824,51.36986301369864
2022-05-16 13:00:00,438.87223314101175,59.93150684931507
2022-05-16 14:00:00,417.1705338484008,54.79452054794521
2022-05-16 15:00:00,436.4204130265829,54.79452054794521
2022-05-16 16:00:00,456.5205094879225,51.36986301369864
2022-05-16 17:00:00,489.0388186952696,65.06849315068493
2022-05-16 18:00:00,581.8393586139772,78.76712328767124
2022-05-16 19:00:00,788.9181491603417,85.6164383561644
2022-05-16 20:00:00,862.1668687337532,85.6164383561644
2022-05-16 21:00:00,724.6151958668449,80.47945205479454
2022-05-16 22:00:00,708.179879217666,75.34246575342466
2022-05-16 23:00:00,652.274749541463,68.4931506849315
2022-05-17 00:00:00,598.3476254283408,71.91780821917808
2022-05-17 01:00:00,440.7229896362017,68.4931506849315
2022-05-17 02:00:00,366.06305072442177,68.4931506849315
2022-05-17 03:00:00,447.142140918339,68.4931506849315
2022-05-17 04:00:00,625.8425569366573,65.06849315068493
2022-05-17 05:00:00,675.3112882922396,59.93150684931507
2022-05-17 06:00:00,593.4599552876861,54.79452054794521
2022-05-17 07:00:00,520.1506106747588,54.79452054794521
2022-05-17 08:00:00,628.1918862179812,47.945205479452056
2022-05-17 09:00:00,454.8738158765208,49.65753424657535
2022-05-17 10:00:00,343.8395385962108,30.82191780821918
2022-05-17 11:00:00,409.6797908271583,39.38356164383562
2022-05-17 12:00:00,346.81156334623773,54.79452054794521
2022-05-17 13:00:00,445.99388680426273,70.20547945205479
2022-05-17 14:00:00,405.7557871998256,54.79452054794521
2022-05-17 15:00:00,490.34621083243087,54.79452054794521
2022-05-17 16:00:00,406.5817016836066,44.52054794520548
2022-05-17 17:00:00,509.45249063698105,58.21917808219178
2022-05-17 18:00:00,741.5712451143953,78.76712328767124
2022-05-17 19:00:00,872.9094779918403,85.6164383561644
2022-05-17 20:00:00,649.84677943409,82.19178082191782
2022-05-17 21:00:00,526.7664627997045,71.91780821917808
2022-05-17 22:00:00,488.9904349015527,65.06849315068493
2022-05-17 23:00:00,433.6752990215618,61.64383561643836
2022-05-18 00:00:00,489.67491740309725,61.64383561643836
2022-05-18 01:00:00,372.0334140052653,56.50684931506849
2022-05-18 02:00:00,278.9646345250886,51.36986301369864
2022-05-18 03:00:00,319.0330801970587,54.79452054794521
2022-05-18 04:00:00,302.08445056899114,51.36986301369864
2022-05-18 05:00:00,265.9589472878288,47.945205479452056
2022-05-18 06:00:00,417.62299735641625,61.64383561643836
2022-05-18 07:00:00,240.5118750559909,34.24657534246575
2022-05-18 08:00:00,246.63671007818184,30.82191780821918
2022-05-18 09:00:00,214.88841180632545,30.82191780821918
2022-05-18 10:00:00,260.2691223817593,23.972602739726028
2022-05-18 11:00:00,289.39845177296525,19.86301369863014
2022-05-18 12:00:00,313.50692850938754,23.287671232876715
2022-05-18 13:00:00,323.61095268928364,44.52054794520548
2022-05-18 14:00:00,322.0830388483216,54.79452054794521
2022-05-18 15:00:00,367.93364985815873,61.64383561643836
2022-05-18 16:00:00,355.609037170542,61.64383561643836
2022-05-18 17:00:00,312.34001565558185,58.21917808219178
2022-05-18 18:00:00,306.3867945425899,61.64383561643836
2022-05-18 19:00:00,371.7419284866015,80.47945205479454
2022-05-18 20:00:00,280.52351665229764,68.4931506849315
2022-05-18 21:00:00,233.6426988625975,56.50684931506849
2022-05-18 22:00:00,208.65028381175836,51.36986301369864
2022-05-18 23:00:00,218.594822333065,56.50684931506849
2022-05-19 00:00:00,166.0692093014476,47.945205479452056
2022-05-19 01:00:00,164.89559039332465,47.945205479452056
2022-05-19 02:00:00,197.30143973312468,54.79452054794521
2022-05-19 03:00:00,192.3250159549143,54.79452054794521
2022-05-19 04:00:00,313.1077105476189,71.91780821917808
2022-05-19 05:00:00,277.72425141651706,61.64383561643836
2022-05-19 06:00:00,252.81105161649992,54.79452054794521
2022-05-19 07:00:00,226.15407869693712,46.23287671232877
2022-05-19 08:00:00,246.61241530668244,51.36986301369864
2022-05-19 09:00:00,245.31060581942413,54.79452054794521
2022-05-19 10:00:00,282.40547750336617,44.52054794520548
2022-05-19 11:00:00,250.8663606037005,44.52054794520548
2022-05-19 12:00:00,289.65905590688993,47.945205479452056
2022-05-19 13:00:00,297.97747275394033,58.21917808219178
2022-05-19 14:00:00,239.6681334557408,58.21917808219178
2022-05-19 15:00:00,278.7931458284984,61.64383561643836
2022-05-19 16:00:00,330.37687652965866,58.21917808219178
2022-05-19 17:00:00,286.722329225894,58.21917808219178
2022-05-19 18:00:00,327.3477924092543,61.64383561643836
2022-05-19 19:00:00,455.2502293833447,75.34246575342466
2022-05-19 20:00:00,467.086315073672,71.91780821917808
2022-05-19 21:00:00,788.996151880566,78.76712328767124
2022-05-19 22:00:00,432.5844126505283,61.64383561643836
2022-05-19 23:00:00,545.2157323303279,71.91780821917808
2022-05-20 00:00:00,381.1448882934806,61.64383561643836
2022-05-20 01:00:00,312.22241239550794,61.64383561643836
2022-05-20 02:00:00,301.3904185279982,61.64383561643836
2022-05-20 03:00:00,360.9552983868288,61.64383561643836
2022-05-20 04:00:00,534.1389257850645,68.4931506849315
2022-05-20 05:00:00,733.6518926940105,70.20547945205479
2022-05-20 06:00:00,510.48115324902,61.64383561643836
2022-05-20 07:00:00,560.1803625115602,51.36986301369864
2022-05-20 08:00:00,454.2423108120676,47.945205479452056
2022-05-20 09:00:00,287.38428037446226,35.95890410958904
2022-05-20 10:00:00,317.1235917055715,34.24657534246575
2022-05-20 11:00:00,381.157910192205,41.09589041095891
2022-05-20 12:00:00,303.2904427937506,47.945205479452056
2022-05-20 13:00:00,321.2822752618152,53.08219178082192
2022-05-20 14:00:00,370.72625849014776,47.945205479452056
2022-05-20 15:00:00,371.7101089858091,47.945205479452056
2022-05-20 16:00:00,418.97652443254736,54.79452054794521
2022-05-20 17:00:00,472.3458451886444,56.50684931506849
2022-05-20 18:00:00,616.1953079239054,68.4931506849315
2022-05-20 19:00:00,824.9608130329668,83.9041095890411
2022-05-20 20:00:00,772.469320632645,85.6164383561644
2022-05-20 21:00:00,864.649788542564,82.19178082191782
2022-05-20 22:00:00,808.2514419529047,82.19178082191782
2022-05-20 23:00:00,509.4211919902608,68.4931506849315
2022-05-21 00:00:00,426.5983938148378,65.06849315068493
2022-05-21 01:00:00,491.0237386703729,71.91780821917808
2022-05-21 02:00:00,466.0114596216943,68.4931506849315
2022-05-21 03:00:00,582.2523602201243,75.34246575342466
2022-05-21 04:00:00,631.4809924182772,75.34246575342466
2022-05-21 05:00:00,645.8150537801607,70.20547945205479
2022-05-21 06:00:00,502.5471030173644,58.21917808219178
2022-05-21 07:00:00,502.4032930199065,58.21917808219178
2022-05-21 08:00:00,480.40095522874265,51.36986301369864
2022-05-21 09:00:00,461.3579694758034,37.67123287671233
2022-05-21 10:00:00,283.4473112794055,27.39726027397261
2022-05-21 11:00:00,273.7556878357576,27.39726027397261
2022-05-21 12:00:00,397.7733760302193,41.09589041095891
2022-05-21 13:00:00,325.27656658365464,49.65753424657535
2022-05-21 14:00:00,469.2825342716769,61.64383561643836
2022-05-21 15:00:00,423.00470602887,65.06849315068493
2022-05-21 16:00:00,515.5030611770244,78.76712328767124
2022-05-21 17:00:00,443.4782634377524,56.50684931506849
2022-05-21 18:00:00,543.5834099327477,78.76712328767124
2022-05-21 19:00:00,594.4419479835508,82.19178082191782
2022-05-21 20:00:00,851.4287554702894,82.19178082191782
2022-05-21 21:00:00,1174.8912688770993,80.47945205479454
2022-05-21 22:00:00,1053.9138656726002,71.91780821917808
2022-05-21 23:00:00,681.8841799672887,65.06849315068493
2022-05-22 00:00:00,546.180475325593,65.06849315068493
2022-05-22 01:00:00,511.28886679756647,63.35616438356165
2022-05-22 02:00:00,540.6270805301748,65.06849315068493
2022-05-22 03:00:00,587.514476674085,68.4931506849315
2022-05-22 04:00:00,623.9943786151523,68.4931506849315
2022-05-22 05:00:00,534.6795662222676,59.93150684931507
2022-05-22 06:00:00,501.11397184938704,54.79452054794521
2022-05-22 07:00:00,578.122738948167,54.79452054794521
2022-05-22 08:00:00,404.4802024353575,44.52054794520548
2022-05-22 09:00:00,448.54542388556433,30.82191780821918
2022-05-22 10:00:00,211.7411513649268,-15.068493150684931
2022-05-22 11:00:00,277.6902764311287,-17.80821917808219
2022-05-22 12:00:00,277.7512237010267,-13.013698630136986
2022-05-22 13:00:00,464.51553536813606,18.49315068493151
2022-05-22 14:00:00,345.22761562412575,5.479452054794521
2022-05-22 15:00:00,375.46075268171967,10.958904109589042
2022-05-22 16:00:00,421.5665666681984,18.49315068493151
2022-05-22 17:00:00,472.3795358635207,33.56164383561644
2022-05-22 18:00:00,617.4910924504974,82.19178082191782
2022-05-22 19:00:00,516.6351140301548,85.6164383561644
2022-05-22 20:00:00,740.4480465103775,71.91780821917808
2022-05-22 21:00:00,305.3710123466782,47.945205479452056
2022-05-22 22:00:00,274.1766158107735,44.52054794520548
2022-05-22 23:00:00,279.1023771870186,47.945205479452056
2022-05-23 00:00:00,269.5601626979345,47.945205479452056
2022-05-23 01:00:00,256.9481421215981,47.945205479452056
2022-05-23 02:00:00,400.8181011900631,65.06849315068493
2022-05-23 03:00:00,490.9788800120865,53.08219178082192
2022-05-23 04:00:00,590.2734948304915,58.21917808219178
2022-05-23 05:00:00,683.6540001203348,54.79452054794521
2022-05-23 06:00:00,456.49311012654806,51.36986301369864
2022-05-23 07:00:00,499.5505912433238,42.8082191780822
2022-05-23 08:00:00,391.7339777523982,34.24657534246575
2022-05-23 09:00:00,376.2993185249435,44.52054794520548
2022-05-23 10:00:00,343.476707456272,47.945205479452056
2022-05-23 11:00:00,359.46849073737667,49.65753424657535
2022-05-23 12:00:00,275.35361579993173,44.52054794520548
2022-05-23 13:00:00,336.2516356717664,51.36986301369864
2022-05-23 14:00:00,458.7444793537264,78.76712328767124
2022-05-23 15:00:00,490.1985471162752,75.34246575342466
2022-05-23 16:00:00,613.7120082280379,68.4931506849315
2022-05-23 17:00:00,518.9899549848975,63.35616438356165
2022-05-23 18:00:00,587.7691027042194,78.76712328767124
2022-05-23 19:00:00,999.353624852136,75.34246575342466
2022-05-23 20:00:00,1092.038860363692,71.91780821917808
2022-05-23 21:00:00,879.7699295796224,68.4931506849315
2022-05-23 22:00:00,945.947962387366,65.06849315068493
2022-05-23 23:00:00,660.3721500587926,63.35616438356165
2022-05-24 00:00:00,493.0076653860145,54.79452054794521
2022-05-24 01:00:00,457.7656242628888,51.36986301369864
2022-05-24 02:00:00,426.61016958709655,54.79452054794521
2022-05-24 03:00:00,618.2277956623811,59.93150684931507
2022-05-24 04:00:00,837.3931963179425,58.21917808219178
2022-05-24 05:00:00,889.4595469336414,51.36986301369864
2022-05-24 06:00:00,624.5024567823227,51.36986301369864
2022-05-24 07:00:00,500.5615244688054,37.67123287671233
2022-05-24 08:00:00,381.7860185889087,37.67123287671233
2022-05-24 09:00:00,457.77817447460137,54.79452054794521
2022-05-24 10:00:00,443.6476609336985,44.52054794520548
2022-05-24 11:00:00,482.9731179250061,44.52054794520548
2022-05-24 12:00:00,599.4368859782295,51.36986301369864
2022-05-24 13:00:00,519.5603910690097,63.35616438356165
2022-05-24 14:00:00,479.91097716239625,58.21917808219178
2022-05-24 15:00:00,558.5914864196502,59.93150684931507
2022-05-24 16:00:00,464.4048903978908,61.64383561643836
2022-05-24 17:00:00,505.56467111594975,65.06849315068493
2022-05-24 18:00:00,459.4267926723318,71.91780821917808
2022-05-24 19:00:00,500.08747441331457,71.91780821917808
2022-05-24 20:00:00,449.9506491470857,61.64383561643836
2022-05-24 21:00:00,411.0277435501504,63.35616438356165
2022-05-24 22:00:00,394.3065319399868,61.64383561643836
2022-05-24 23:00:00,407.2699570453842,58.21917808219178
2022-05-25 00:00:00,411.5085999146026,61.64383561643836
2022-05-25 01:00:00,458.7926587200251,61.64383561643836
2022-05-25 02:00:00,404.4837789365068,58.21917808219178
2022-05-25 03:00:00,511.187562536423,70.20547945205479
2022-05-25 04:00:00,576.9359611426152,71.91780821917808
2022-05-25 05:00:00,1035.686793045098,61.64383561643836
2022-05-25 06:00:00,774.4206305786416,61.64383561643836
2022-05-25 07:00:00,791.4937411337879,54.79452054794521
2022-05-25 08:00:00,495.5141642142676,54.79452054794521
2022-05-25 09:00:00,472.964844546868,59.93150684931507
2022-05-25 10:00:00,412.9891491094334,51.36986301369864
2022-05-25 11:00:00,370.5248152110612,47.945205479452056
2022-05-25 12:00:00,398.0881340052426,65.06849315068493
2022-05-25 13:00:00,480.2149605809134,59.93150684931507
2022-05-25 14:00:00,418.8438709526554,58.21917808219178
2022-05-25 15:00:00,429.75534034905246,61.64383561643836
2022-05-25 16:00:00,458.97479276553366,71.91780821917808
2022-05-25 17:00:00,497.1214452027368,71.91780821917808
2022-05-25 18:00:00,527.8733069060725,61.64383561643836
2022-05-25 19:00:00,444.0995692473113,61.64383561643836
2022-05-25 20:00:00,468.6952555918492,61.64383561643836
2022-05-25 21:00:00,257.3324875717313,44.52054794520548
2022-05-25 22:00:00,407.0541889684071,75.34246575342466
2022-05-25 23:00:00,350.83217442541223,68.4931506849315
2022-05-26 00:00:00,379.706907006278,65.06849315068493
2022-05-26 01:00:00,334.0821006319909,61.64383561643836
2022-05-26 02:00:00,367.0857055263095,61.64383561643836
2022-05-26 03:00:00,413.32481080366455,66.78082191780823
2022-05-26 04:00:00,648.0539749365723,71.91780821917808
2022-05-26 05:00:00,1137.257047457396,70.20547945205479
2022-05-26 06:00:00,770.8518374515228,61.64383561643836
2022-05-26 07:00:00,596.481224247322,63.35616438356165
2022-05-26 08:00:00,482.57256558927634,51.36986301369864
2022-05-26 09:00:00,419.6219338698922,53.08219178082192
2022-05-26 10:00:00,559.3278326097569,43.83561643835617
2022-05-26 11:00:00,511.5155678352351,37.67123287671233
2022-05-26 12:00:00,443.05555304212936,43.83561643835617
2022-05-26 13:00:00,537.137692151365,43.49315068493151
2022-05-26 14:00:00,443.5977124308795,43.15068493150685
2022-05-26 15:00:00,531.0012593930337,54.10958904109589
2022-05-26 16:00:00,560.6417835919851,58.21917808219178
2022-05-26 17:00:00,557.3820050215561,49.31506849315069
2022-05-26 18:00:00,803.1705372148714,85.6164383561644
2022-05-26 19:00:00,650.9902716682438,75.34246575342466
2022-05-26 20:00:00,587.9447091154028,82.19178082191782
2022-05-26 21:00:00,1213.5279868939788,78.76712328767124
2022-05-26 22:00:00,983.018662969361,68.4931506849315
2022-05-26 23:00:00,928.9522843968864,70.20547945205479
2022-05-27 00:00:00,675.1122134295176,68.4931506849315
2022-05-27 01:00:00,549.2958136888266,61.64383561643836
2022-05-27 02:00:00,532.9875137623005,65.06849315068493
2022-05-27 03:00:00,459.4321194368944,61.64383561643836
2022-05-27 04:00:00,632.5344310598445,71.91780821917808
2022-05-27 05:00:00,701.0450781943301,68.4931506849315
2022-05-27 06:00:00,735.8607906980508,61.64383561643836
2022-05-27 07:00:00,614.5326454875312,54.79452054794521
2022-05-27 08:00:00,589.2541639961594,44.52054794520548
2022-05-27 09:00:00,571.2494683534685,47.945205479452056
2022-05-27 10:00:00,531.385860861363,32.87671232876713
2022-05-27 11:00:00,479.0933038318837,43.15068493150685
2022-05-27 12:00:00,505.885007481693,54.79452054794521
2022-05-27 13:00:00,502.6270264983525,46.232876712328775
2022-05-27 14:00:00,549.5388351540821,36.3013698630137
2022-05-27 15:00:00,491.398062851368,29.45205479452055
2022-05-27 16:00:00,448.9387085710096,50.68493150684933
2022-05-27 17:00:00,524.6362664380175,71.91780821917808
2022-05-27 18:00:00,614.131101467073,75.34246575342466
2022-05-27 19:00:00,668.1700516425346,75.34246575342466
2022-05-27 20:00:00,401.5996759287078,51.36986301369864
2022-05-27 21:00:00,503.6971663782018,80.47945205479454
2022-05-27 22:00:00,519.282259926855,82.19178082191782
2022-05-27 23:00:00,404.6041113488756,68.4931506849315
2022-05-28 00:00:00,407.7622919139216,58.21917808219178
2022-05-28 01:00:00,370.5720744166332,54.79452054794521
2022-05-28 02:00:00,378.84901849977695,58.21917808219178
2022-05-28 03:00:00,482.1190934412249,63.35616438356165
2022-05-28 04:00:00,626.1194535400551,71.91780821917808
2022-05-28 05:00:00,716.9849619010805,68.4931506849315
2022-05-28 06:00:00,521.8741748219708,61.64383561643836
2022-05-28 07:00:00,426.3459947309989,59.93150684931507
2022-05-28 08:00:00,422.7586509975421,44.52054794520548
2022-05-28 09:00:00,366.1016026718526,39.38356164383562
2022-05-28 10:00:00,315.4509357101595,34.24657534246575
2022-05-28 11:00:00,379.2670214410665,58.21917808219178
2022-05-28 12:00:00,371.69180858321954,34.93150684931507
2022-05-28 13:00:00,429.4836166136049,78.76712328767124
2022-05-28 14:00:00,433.9912622991392,71.91780821917808
2022-05-28 15:00:00,374.9194943850765,73.63013698630138
2022-05-28 16:00:00,375.6678429713088,61.64383561643836
2022-05-28 17:00:00,431.3214807421405,71.91780821917808
2022-05-28 18:00:00,460.4854244875342,75.34246575342466
2022-05-28 19:00:00,385.74138795179454,71.91780821917808
2022-05-28 20:00:00,337.7604277487297,65.06849315068493
2022-05-28 21:00:00,367.029495346531,61.64383561643836
2022-05-28 22:00:00,506.0676054485347,61.64383561643836
2022-05-28 23:00:00,551.4075949425087,65.06849315068493
2022-05-29 00:00:00,624.3363880097309,71.91780821917808
2022-05-29 01:00:00,461.85024512589393,65.06849315068493
2022-05-29 02:00:00,413.418000423212,65.06849315068493
2022-05-29 03:00:00,412.69677935164987,61.64383561643836
2022-05-29 04:00:00,367.2754912467293,58.21917808219178
2022-05-29 05:00:00,300.641291725516,37.67123287671233
2022-05-29 06:00:00,376.319963037807,58.21917808219178
2022-05-29 07:00:00,369.1063516511194,56.50684931506849
2022-05-29 08:00:00,332.94800640846864,41.09589041095891
2022-05-29 09:00:00,260.04632065987624,39.38356164383562
2022-05-29 10:00:00,327.33471124370703,37.67123287671233
2022-05-29 11:00:00,308.19185796685144,73.63013698630138
2022-05-29 12:00:00,328.82149886106106,71.91780821917808
2022-05-29 13:00:00,291.7453311949495,58.21917808219179
2022-05-29 14:00:00,249.07621758551724,51.36986301369864
2022-05-29 15:00:00,399.2058811486204,94.17808219178082
2022-05-29 16:00:00,322.1531811585573,78.76712328767124
2022-05-29 17:00:00,610.5304339908462,78.76712328767124
2022-05-29 18:00:00,719.7835072318636,75.34246575342466
2022-05-29 19:00:00,518.3684956633722,61.64383561643836
2022-05-29 20:00:00,543.1289181339292,65.06849315068493
2022-05-29 21:00:00,552.000944935435,61.64383561643836
2022-05-29 22:00:00,480.7372982214765,61.64383561643836
2022-05-29 23:00:00,368.0485509544219,56.50684931506849
2022-05-30 00:00:00,392.2637432765092,58.21917808219178
2022-05-30 01:00:00,282.5907541625812,51.36986301369864
2022-05-30 02:00:00,224.77250934925567,44.52054794520548
2022-05-30 03:00:00,373.9452541219053,63.35616438356165
2022-05-30 04:00:00,387.5631506890816,54.79452054794521
2022-05-30 05:00:00,376.1534454243648,47.945205479452056
2022-05-30 06:00:00,521.7850553941169,54.79452054794521
2022-05-30 07:00:00,465.818972767542,54.79452054794521
2022-05-30 08:00:00,319.37985488614703,41.09589041095891
2022-05-30 09:00:00,222.9272373775216,22.26027397260274
2022-05-30 10:00:00,296.24907923798906,15.068493150684931
2022-05-30 11:00:00,330.1925421095593,18.15068493150685
2022-05-30 12:00:00,385.5137526748436,68.4931506849315
2022-05-30 13:00:00,392.5388492208678,56.50684931506849
2022-05-30 14:00:00,349.65168930258903,58.21917808219178
2022-05-30 15:00:00,381.4526262565305,73.63013698630138
2022-05-30 16:00:00,316.25722489627134,58.21917808219178
2022-05-30 17:00:00,349.5187799015688,58.21917808219178
2022-05-30 18:00:00,317.3301613110779,51.36986301369864
2022-05-30 19:00:00,515.4502270098515,71.91780821917808
2022-05-30 20:00:00,524.7403663513825,68.4931506849315
2022-05-30 21:00:00,511.1512127198051,73.63013698630138
2022-05-30 22:00:00,510.5426995280191,71.91780821917808
2022-05-30 23:00:00,512.22402425704,71.91780821917808
2022-05-31 00:00:00,536.1542982358006,65.06849315068493
2022-05-31 01:00:00,366.694515732501,58.21917808219178
2022-05-31 02:00:00,425.5792833270861,61.64383561643836
2022-05-31 03:00:00,410.786356789921,65.06849315068493
2022-05-31 04:00:00,658.75709305953,75.34246575342466
2022-05-31 05:00:00,764.5219848475913,66.78082191780823
2022-05-31 06:00:00,704.9225727459241,71.91780821917808
2022-05-31 07:00:00,477.8937908334308,63.35616438356165
2022-05-31 08:00:00,476.9644908489774,47.945205479452056
2022-05-31 09:00:00,337.85348706442,39.38356164383562
2022-05-31 10:00:00,330.3173721762817,44.52054794520548
2022-05-31 11:00:00,383.5972771552271,36.98630136986301
2022-05-31 12:00:00,429.9831784633659,38.35616438356164
2022-05-31 13:00:00,421.84801407482007,43.83561643835617
2022-05-31 14:00:00,459.67217758063015,71.91780821917808
2022-05-31 15:00:00,327.4512751789048,29.45205479452055
2022-05-31 16:00:00,356.83568960432325,34.24657534246575
2022-05-31 17:00:00,400.0870120229972,61.64383561643836
2022-05-31 18:00:00,490.5078569993293,61.64383561643836
2022-05-31 19:00:00,511.5388287807567,78.76712328767124
2022-05-31 20:00:00,413.5371463215307,65.06849315068493
2022-05-31 21:00:00,399.9534303564459,66.78082191780823
2022-05-31 22:00:00,377.3673194400124,61.64383561643836
2022-05-31 23:00:00,358.05212301906965,51.36986301369864
2022-06-01 00:00:00,304.1583679429659,51.36986301369864
2022-06-01 01:00:00,257.5546830146639,51.36986301369864
2022-06-01 02:00:00,276.2848555025212,51.36986301369864
2022-06-01 03:00:00,370.40087575465486,68.4931506849315
2022-06-01 04:00:00,422.1618193402708,68.4931506849315
2022-06-01 05:00:00,483.4413460633796,61.64383561643836
2022-06-01 06:00:00,580.1757567442666,61.64383561643836
2022-06-01 07:00:00,535.7121734774287,54.79452054794521
2022-06-01 08:00:00,503.25467587966887,47.945205479452056
2022-06-01 09:00:00,328.97034321476417,37.67123287671233
2022-06-01 10:00:00,278.346471955133,32.87671232876713
2022-06-01 11:00:00,230.57036755593305,30.82191780821918
2022-06-01 12:00:00,252.41446794777892,34.24657534246575
2022-06-01 13:00:00,353.1189307247443,30.136986301369863
2022-06-01 14:00:00,301.6946092071004,34.93150684931507
2022-06-01 15:00:00,343.02069945977934,32.87671232876713
2022-06-01 16:00:00,408.88696445001926,48.63013698630137
2022-06-01 17:00:00,454.2972000383227,65.06849315068493
2022-06-01 18:00:00,498.8215819120901,58.21917808219178
2022-06-01 19:00:00,569.3204117061513,71.91780821917808
2022-06-01 20:00:00,861.8471215494652,85.6164383561644
2022-06-01 21:00:00,736.108634103706,71.91780821917808
2022-06-01 22:00:00,611.5967103990087,68.4931506849315
2022-06-01 23:00:00,775.7271303219742,78.76712328767124
2022-06-02 00:00:00,503.380755155864,61.64383561643836
2022-06-02 01:00:00,485.8024199879891,51.36986301369864
2022-06-02 02:00:00,495.82630067844,41.09589041095891
2022-06-02 03:00:00,452.3643507833151,47.945205479452056
2022-06-02 04:00:00,625.6431458120319,61.64383561643836
2022-06-02 05:00:00,550.9532863414779,61.64383561643836
2022-06-02 06:00:00,593.7070170885382,58.21917808219178
2022-06-02 07:00:00,541.8571208637943,51.36986301369864
2022-06-02 08:00:00,565.9483582393323,47.945205479452056
2022-06-02 09:00:00,506.6306474926631,39.38356164383562
2022-06-02 10:00:00,297.5091807405041,39.72602739726028
2022-06-02 11:00:00,413.12762523553,25.0
2022-06-02 12:00:00,475.2874040398887,42.465753424657535
2022-06-02 13:00:00,453.6166768300464,44.52054794520548
2022-06-02 14:00:00,469.01136593631975,29.45205479452055
2022-06-02 15:00:00,400.2087769024131,23.972602739726028
2022-06-02 16:00:00,419.82716326253626,31.506849315068493
2022-06-02 17:00:00,489.8483360454468,36.98630136986302
2022-06-02 18:00:00,614.6729348437414,48.63013698630137
2022-06-02 19:00:00,936.6413961935484,114.72602739726028
2022-06-02 20:00:00,1255.4124331778917,99.31506849315068
2022-06-02 21:00:00,1082.4118117616958,83.9041095890411
2022-06-02 22:00:00,944.8766092901692,71.91780821917808
2022-06-02 23:00:00,636.2506079804898,47.945205479452056
2022-06-03 00:00:00,502.8558357693592,51.36986301369864
