Datetime,Label
2022-06-25 08:00:00,9.01000001192093
2022-06-25 09:00:00,1.8623999846354127
2022-06-25 10:00:00,0.6007000018283725
2022-06-25 11:00:00,0.08839999973773956
2022-06-25 12:00:00,2.1166999810561538
2022-06-25 13:00:00,2.6011999783292414
2022-06-25 14:00:00,22.50560022354126
2022-06-25 15:00:00,14.26430007211864
2022-06-25 16:00:00,22.119500188827516
2022-06-25 17:00:00,19.987500066757203
2022-06-25 18:00:00,20.569600105285645
2022-06-25 19:00:00,19.039600086212157
2022-06-25 20:00:00,10.98670014500618
2022-06-25 21:00:00,19.59739998102188
2022-06-25 22:00:00,24.271799983978273
2022-06-25 23:00:00,15.725399932861329
2022-06-26 00:00:00,10.370200001001358
2022-06-26 01:00:00,1.9119999825581908
2022-06-26 02:00:00,1.8910999903082848
2022-06-26 03:00:00,6.901699980050325
2022-06-26 04:00:00,6.555499995499849
2022-06-26 05:00:00,12.972700103521348
2022-06-26 06:00:00,16.624899835586547
2022-06-26 07:00:00,16.736799807548522
2022-06-26 08:00:00,10.404999957159161
2022-06-26 09:00:00,0.3506000007688999
2022-06-26 10:00:00,0.024700000286102294
2022-06-26 11:00:00,0.29640000116080045
2022-06-26 12:00:00,12.823800033330917
2022-06-26 13:00:00,3.5124999548494817
2022-06-26 14:00:00,4.9536000037193295
2022-06-26 15:00:00,9.332499971464276
2022-06-26 16:00:00,45.884999446868896
2022-06-26 17:00:00,27.83920002937317
2022-06-26 18:00:00,28.336800079345704
2022-06-26 19:00:00,27.418700103759765
2022-06-26 20:00:00,33.879799900054934
2022-06-26 21:00:00,28.469500007629396
2022-06-26 22:00:00,20.4214999294281
2022-06-26 23:00:00,13.716100124120713
2022-06-27 00:00:00,9.804200004935264
2022-06-27 01:00:00,10.634900069236755
2022-06-27 02:00:00,15.998399825096131
2022-06-27 03:00:00,16.035799803733827
2022-06-27 04:00:00,8.239499999135733
2022-06-27 05:00:00,11.086200010105967
2022-06-27 06:00:00,17.07739978313446
2022-06-27 07:00:00,9.637400056123733
2022-06-27 08:00:00,10.551100021526217
2022-06-27 09:00:00,11.879700168371201
2022-06-27 10:00:00,10.820599894970655
2022-06-27 11:00:00,4.935999943949282
2022-06-27 12:00:00,1.9330999970063567
2022-06-27 13:00:00,10.952599997520446
2022-06-27 14:00:00,7.190499940775335
2022-06-27 15:00:00,14.563500063419342
2022-06-27 16:00:00,22.633500080108643
2022-06-27 17:00:00,26.62499981880188
2022-06-27 18:00:00,32.54159997940064
2022-06-27 19:00:00,35.925699348449704
2022-06-27 20:00:00,34.14939977645874
2022-06-27 21:00:00,34.384999713897706
2022-06-27 22:00:00,27.108899974822997
2022-06-27 23:00:00,25.81409999847412
2022-06-28 00:00:00,17.196499857902527
2022-06-28 01:00:00,16.89129979133606
2022-06-28 02:00:00,16.10979978084564
2022-06-28 03:00:00,6.8962999159097675
2022-06-28 04:00:00,8.478799960613252
2022-06-28 05:00:00,16.531499919891356
2022-06-28 06:00:00,13.125399916172027
2022-06-28 07:00:00,15.981499862670898
2022-06-28 08:00:00,18.348699746131896
2022-06-28 09:00:00,8.554999983869493
2022-06-28 10:00:00,5.275799957886338
2022-06-28 11:00:00,1.5431000097841023
2022-06-28 12:00:00,1.674199992120266
2022-06-28 13:00:00,4.627999922856689
2022-06-28 14:00:00,7.581799936778843
2022-06-28 15:00:00,12.025099984407426
2022-06-28 16:00:00,22.135299921035767
2022-06-28 17:00:00,14.950500030517578
2022-06-28 18:00:00,21.85390012741089
2022-06-28 19:00:00,27.87219970703125
2022-06-28 20:00:00,37.26439984321594
2022-06-28 21:00:00,36.97480007171631
2022-06-28 22:00:00,29.662599792480467
2022-06-28 23:00:00,29.496199951171874
2022-06-29 00:00:00,20.381299862861635
2022-06-29 01:00:00,14.87930001974106
2022-06-29 02:00:00,28.069999799728393
2022-06-29 03:00:00,23.24079992890358
2022-06-29 04:00:00,8.982500017881394
2022-06-29 05:00:00,8.10960000038147
2022-06-29 06:00:00,18.11239985961467
2022-06-29 07:00:00,17.337399768829346
2022-06-29 08:00:00,10.481399990916252
2022-06-29 09:00:00,6.9565000075101855
2022-06-29 10:00:00,3.555699978619814
2022-06-29 11:00:00,18.727300016880037
2022-06-29 12:00:00,10.563499921560288
2022-06-29 13:00:00,10.99730001091957
2022-06-29 14:00:00,8.817699920460582
2022-06-29 15:00:00,11.826000024080276
2022-06-29 16:00:00,15.975200194120408
2022-06-29 17:00:00,22.067699947357177
2022-06-29 18:00:00,23.506199808120726
2022-06-29 19:00:00,22.074699869155882
2022-06-29 20:00:00,30.609199867248535
2022-06-29 21:00:00,32.68949993133545
2022-06-29 22:00:00,36.05189947128296
2022-06-29 23:00:00,28.403699855804444
2022-06-30 00:00:00,22.406499977111817
2022-06-30 01:00:00,14.772499980926513
2022-06-30 02:00:00,16.048799843788146
2022-06-30 03:00:00,16.879899892807007
2022-06-30 04:00:00,14.76520007789135
2022-06-30 05:00:00,23.44
2022-06-30 06:00:00,29.129399976730348
2022-06-30 07:00:00,25.054099922180175
2022-06-30 08:00:00,18.023499917984008
2022-06-30 09:00:00,9.238799960613251
2022-06-30 10:00:00,7.409799934178591
2022-06-30 11:00:00,0.7051000027358532
2022-06-30 12:00:00,1.6625999937951565
2022-06-30 13:00:00,8.99929998934269
2022-06-30 14:00:00,17.886800165176393
2022-06-30 15:00:00,23.04599986076355
2022-06-30 16:00:00,27.46349967956543
2022-06-30 17:00:00,29.976899948120117
2022-06-30 18:00:00,30.780699939727782
2022-06-30 19:00:00,47.73599960327149
